com,reg,dep,libelle,d_nccenr,d_libelle,r_nccenr,r_libelle
4242,93,4,Villeneuve,Alpes-de-Haute-Provence,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
4244,93,4,Volonne,Alpes-de-Haute-Provence,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
4245,93,4,Volx,Alpes-de-Haute-Provence,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5001,93,5,Abriès-Ristolas,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5001,,,Abriès,,,,
5002,,,Agnières-en-Dévoluy,,,,
5003,93,5,Aiguilles,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5004,93,5,Ancelle,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5005,,,Antonaves,,,,
5006,93,5,L'Argentière-la-Bessée,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5007,93,5,Arvieux,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5008,93,5,Aspremont,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5009,93,5,Aspres-lès-Corps,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5010,93,5,Aspres-sur-Buëch,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5011,93,5,Avançon,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5012,93,5,Baratier,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5013,93,5,Barcillonnette,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5014,93,5,Barret-sur-Méouge,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5016,93,5,La Bâtie-Montsaléon,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5017,93,5,La Bâtie-Neuve,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5018,93,5,La Bâtie-Vieille,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5019,93,5,La Beaume,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5020,,,Bénévent-et-Charbillac,,,,
5021,93,5,Le Bersac,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5022,93,5,Bréziers,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5023,93,5,Briançon,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5024,93,5,Valdoule,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5024,,,Bruis,,,,
5025,93,5,Buissard,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5026,93,5,Ceillac,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5027,93,5,Cervières,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5028,93,5,Chabestan,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5029,93,5,Chabottes,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5031,93,5,Champcella,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5032,93,5,Champoléon,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5033,93,5,Chanousse,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5034,,,Châteauneuf-de-Chabre,,,,
5035,93,5,Châteauneuf-d'Oze,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5036,93,5,Châteauroux-les-Alpes,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5037,93,5,Châteauvieux,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5038,93,5,Château-Ville-Vieille,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5039,93,5,Aubessagne,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5040,93,5,Chorges,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5042,,,La Cluse,,,,
5044,93,5,Crévoux,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5045,93,5,Crots,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5046,93,5,Embrun,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5047,93,5,Éourres,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5048,93,5,L'Épine,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5049,93,5,Esparron,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5050,93,5,Espinasses,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5051,93,5,Étoile-Saint-Cyrice,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5052,93,5,Eygliers,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5053,93,5,Garde-Colombe,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5053,,,Eyguians,,,,
5054,93,5,La Fare-en-Champsaur,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5055,93,5,La Faurie,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5056,93,5,Forest-Saint-Julien,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5057,93,5,Fouillouse,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5058,93,5,Freissinières,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5059,93,5,La Freissinouse,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5060,93,5,Furmeyer,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5061,93,5,Gap,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5062,93,5,Le Glaizil,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5063,93,5,La Grave,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5064,93,5,La Chapelle-en-Valgaudémar,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5065,93,5,Guillestre,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5066,93,5,La Haute-Beaume,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5067,,,Les Infournas,,,,
5068,93,5,Jarjayes,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5069,,,Lagrand,,,,
5070,93,5,Laragne-Montéglin,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5071,93,5,Lardier-et-Valença,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5072,93,5,Laye,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5073,93,5,Lazer,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5074,93,5,Lettret,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5075,93,5,Manteyer,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5076,93,5,Méreuil,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5077,93,5,Molines-en-Queyras,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5078,93,5,Monêtier-Allemont,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5079,93,5,Le Monêtier-les-Bains,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5080,93,5,Montbrand,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5081,93,5,Montclus,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5082,93,5,Mont-Dauphin,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5084,93,5,Montgardin,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5085,93,5,Montgenèvre,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5086,93,5,Montjay,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5087,93,5,Montmaur,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5088,,,Montmorin,,,,
5089,93,5,Montrond,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5090,93,5,La Motte-en-Champsaur,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5091,93,5,Moydans,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5092,93,5,Neffes,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5093,93,5,Névache,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5094,93,5,Nossage-et-Bénévent,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5095,93,5,Le Noyer,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5096,93,5,Orcières,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5097,93,5,Orpierre,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5098,93,5,Les Orres,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5099,93,5,Oze,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5100,93,5,Pelleautier,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5101,93,5,Vallouise-Pelvoux,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5101,,,Pelvoux,,,,
5102,93,5,La Piarre,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5103,93,5,Le Poët,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5104,93,5,Poligny,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5106,93,5,Prunières,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5107,93,5,Puy-Saint-André,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5108,93,5,Puy-Saint-Eusèbe,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5109,93,5,Puy-Saint-Pierre,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5110,93,5,Puy-Saint-Vincent,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5111,93,5,Puy-Sanières,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5112,93,5,Rabou,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5113,93,5,Rambaud,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5114,93,5,Réallon,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5115,93,5,Remollon,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5116,93,5,Réotier,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5117,93,5,Ribeyret,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5118,93,5,Val Buëch-Méouge,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5118,,,Ribiers,,,,
5119,93,5,Risoul,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5120,,,Ristolas,,,,
5121,93,5,Rochebrune,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5122,93,5,La Roche-de-Rame,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5123,93,5,La Roche-des-Arnauds,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5124,93,5,La Rochette,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5125,,,Romette,,,,
5126,93,5,Rosans,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5127,93,5,Rousset,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5128,93,5,Saint-André-d'Embrun,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5129,93,5,Saint-André-de-Rosans,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5130,93,5,Saint-Apollinaire,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5131,93,5,Saint-Auban-d'Oze,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5132,93,5,Saint-Bonnet-en-Champsaur,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5132,,,Saint-Bonnet-en-Champsaur,,,,
5133,93,5,Saint-Chaffrey,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5134,93,5,Saint-Clément-sur-Durance,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5135,93,5,Sainte-Colombe,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5136,93,5,Saint-Crépin,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5138,,,Saint-Disdier,,,,
5139,93,5,Dévoluy,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5139,,,Saint-Étienne-en-Dévoluy,,,,
5140,93,5,Saint-Étienne-le-Laus,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5142,93,5,Saint-Firmin,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5143,,,Saint-Genis,,,,
5144,93,5,Saint-Jacques-en-Valgodemard,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5145,93,5,Saint-Jean-Saint-Nicolas,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5146,93,5,Saint-Julien-en-Beauchêne,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5147,93,5,Saint-Julien-en-Champsaur,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5148,93,5,Saint-Laurent-du-Cros,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5149,93,5,Saint-Léger-les-Mélèzes,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5150,,,Sainte-Marie,,,,
5151,93,5,Saint-Martin-de-Queyrières,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5152,93,5,Saint-Maurice-en-Valgodemard,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5153,93,5,Saint-Michel-de-Chaillol,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5154,93,5,Saint-Pierre-d'Argençon,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5155,93,5,Saint-Pierre-Avez,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5156,93,5,Saint-Sauveur,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5157,93,5,Saint-Véran,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5158,93,5,Le Saix,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5159,93,5,Saléon,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5160,93,5,Salérans,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5161,93,5,La Salle-les-Alpes,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5162,93,5,La Saulce,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5163,93,5,Le Sauze-du-Lac,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5164,93,5,Savines-le-Lac,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5165,93,5,Savournon,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5166,93,5,Serres,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5167,93,5,Sigottier,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5168,93,5,Sigoyer,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5169,93,5,Sorbiers,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5170,93,5,Tallard,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5171,93,5,Théus,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5172,93,5,Trescléoux,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5173,93,5,Upaix,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5174,93,5,Val-des-Prés,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5175,,,Vallouise,,,,
5176,93,5,Valserres,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5177,93,5,Vars,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5178,93,5,Ventavon,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5179,93,5,Veynes,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5180,93,5,Les Vigneaux,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5181,93,5,Villar-d'Arêne,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5182,93,5,Villar-Loubière,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5183,93,5,Villar-Saint-Pancrace,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
5184,93,5,Vitrolles,Hautes-Alpes,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6001,93,6,Aiglun,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6002,93,6,Amirat,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6003,93,6,Andon,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6004,93,6,Antibes,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6005,93,6,Ascros,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6006,93,6,Aspremont,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6007,93,6,Auribeau-sur-Siagne,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6008,93,6,Auvare,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6009,93,6,Bairols,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6010,93,6,Le Bar-sur-Loup,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6011,93,6,Beaulieu-sur-Mer,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6012,93,6,Beausoleil,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6013,93,6,Belvédère,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6014,93,6,Bendejun,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6015,93,6,Berre-les-Alpes,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6016,93,6,Beuil,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6017,93,6,Bézaudun-les-Alpes,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6018,93,6,Biot,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6019,93,6,Blausasc,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6020,93,6,La Bollène-Vésubie,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6021,93,6,Bonson,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6022,93,6,Bouyon,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6023,93,6,Breil-sur-Roya,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
6024,93,6,Briançonnet,Alpes-Maritimes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
